,LatDim_0,LatDim_1,split
Sample_001,0.9838604,-1.1018577,train
Sample_003,0.1833503,-0.5294024,train
Sample_004,2.2265267,0.23133092,train
Sample_005,-2.1357203,-0.4668577,train
Sample_006,0.5562425,-0.88267416,train
Sample_007,1.2815586,1.0940515,train
Sample_008,-0.6910606,-0.14636688,train
Sample_009,2.003634,1.8493674,train
Sample_010,-0.8032547,0.7655348,train
Sample_012,0.43047467,0.68248934,train
Sample_013,0.40757492,0.044876263,train
Sample_014,0.1721877,-0.9575267,train
Sample_016,-0.010502592,-0.24145752,train
Sample_017,-0.85376155,1.9690602,train
Sample_019,0.65036863,0.67353106,train
Sample_024,0.36852396,-0.7888633,train
Sample_025,-0.45519164,0.42353338,train
Sample_026,-0.03800738,0.37160558,train
Sample_027,1.3429761,-0.2078756,train
Sample_028,1.3864955,1.226273,train
Sample_030,-1.444769,0.46439028,train
Sample_002,-1.4752635,1.6516204,valid
Sample_023,1.9704368,-0.36201036,valid
Sample_029,1.0708693,-0.44124988,valid
