,Gene1,Gene2,Gene3,split
Sample_001,0.020230785,0.0017401485,0.018524705,train
Sample_003,-1.0976166,0.43488744,-0.25686026,train
Sample_004,-0.9551198,0.87645763,-0.86433846,train
Sample_005,0.020230785,0.0017401485,0.018524705,train
Sample_006,-0.049151175,-0.017591888,0.06138032,train
Sample_007,0.02110239,0.00094929314,0.019157657,train
Sample_008,-1.444967,0.83778054,-0.6884882,train
Sample_009,0.02110239,0.00094929314,0.019157657,train
Sample_010,0.020230785,0.0017401485,0.018524705,train
Sample_012,0.020230785,0.0017401485,0.018524705,train
Sample_013,0.020230785,0.0017401485,0.018524705,train
Sample_014,-1.2430527,0.47449282,-0.26966467,train
Sample_016,-0.4565767,-0.12877819,0.31001177,train
Sample_017,-0.11395372,-0.036887463,0.10264361,train
Sample_019,-0.56891733,0.5023552,-0.47881028,train
Sample_024,-0.42955732,0.4051208,-0.38861236,train
Sample_025,0.020230785,0.0017401485,0.018524705,train
Sample_026,-0.3023287,0.29101914,-0.27344814,train
Sample_027,-0.95398504,0.12408114,0.110105306,train
Sample_028,-0.78387463,0.7228434,-0.70980936,train
Sample_030,0.020230785,0.0017401485,0.018524705,train
Sample_002,0.021939322,0.00016209716,0.019734692,valid
Sample_023,0.021939322,0.00016209716,0.019734692,valid
Sample_029,-0.2841226,0.2746115,-0.25750223,valid
