,LatDim_0,LatDim_1,split
Sample_001,-0.33378083,-0.86563706,train
Sample_003,-0.1124767,-1.005785,train
Sample_004,0.3616588,-0.46967033,train
Sample_005,1.9061351,1.511946,train
Sample_006,1.0884559,-1.0971482,train
Sample_007,0.21278547,-1.6649154,train
Sample_008,1.3118074,-0.32247198,train
Sample_009,3.2410913,-0.6508047,train
Sample_010,1.0948588,-1.7105987,train
Sample_012,1.3222722,0.9286539,train
Sample_013,0.6793218,-1.5252198,train
Sample_014,2.2766466,0.017750211,train
Sample_016,-0.9100792,1.5806729,train
Sample_017,-0.2221207,0.15917528,train
Sample_019,1.4924954,-0.05514548,train
Sample_024,1.7531583,0.5099778,train
Sample_025,0.15276368,1.3170375,train
Sample_026,-0.065886825,-0.6129737,train
Sample_027,1.7485434,-0.9742736,train
Sample_028,-0.92172986,-1.1268408,train
Sample_030,1.3120117,-0.24118716,train
Sample_002,0.22221893,-1.8467747,valid
Sample_023,1.8234612,-0.22513472,valid
Sample_029,1.5440135,0.9101809,valid
