,Gene1,Gene2,Gene3,split
Sample_001,0.07644932,-0.041616876,0.04961387,train
Sample_003,-0.10989399,-0.05743274,0.11433953,train
Sample_004,-0.3760358,0.37221798,-0.3796812,train
Sample_005,0.07644932,-0.041616876,0.04961387,train
Sample_006,0.04655928,-0.051806845,0.069920555,train
Sample_007,-0.105166376,0.12460468,-0.12327792,train
Sample_008,0.07644932,-0.041616876,0.04961387,train
Sample_009,-0.7865539,0.25787088,-0.1339879,train
Sample_010,-1.191197,0.530713,-0.39269128,train
Sample_012,-1.1621605,0.28233033,-0.07658278,train
Sample_013,0.07708709,-0.042141624,0.049763087,train
Sample_014,-0.17444842,-0.12816697,0.22084501,train
Sample_016,0.07644932,-0.041616876,0.04961387,train
Sample_017,-0.2328331,-0.14705597,0.259734,train
Sample_019,0.07644932,-0.041616876,0.04961387,train
Sample_024,0.07708709,-0.042141624,0.049763087,train
Sample_025,0.07644932,-0.041616876,0.04961387,train
Sample_026,-0.7427898,0.70764476,-0.7276389,train
Sample_027,-1.0455115,0.4716201,-0.34973234,train
Sample_028,0.07644932,-0.041616876,0.04961387,train
Sample_030,0.07644932,-0.041616876,0.04961387,train
Sample_002,-0.83069444,0.4194237,-0.33385304,valid
Sample_023,-0.68347776,0.19093984,-0.072491616,valid
Sample_029,0.042741414,-0.054515097,0.07390222,valid
