,Gene1,Gene2,Gene3,split
Sample_001,0.036170907,-0.013047017,0.028297402,train
Sample_003,-0.99694425,0.568203,-0.47813585,train
Sample_004,-0.21285656,-0.08937482,0.1845434,train
Sample_005,-0.20620346,0.20399752,-0.1942631,train
Sample_006,0.036170907,-0.013047017,0.028297402,train
Sample_007,-1.8829409,0.85323673,-0.6379781,train
Sample_008,-0.34353146,-0.007364966,0.109396756,train
Sample_009,0.0369338,-0.013752207,0.028731827,train
Sample_010,0.036170907,-0.013047017,0.028297402,train
Sample_012,0.0369338,-0.013752207,0.028731827,train
Sample_013,-0.12850195,0.13441637,-0.12291361,train
Sample_014,-0.4685958,0.43896806,-0.43520516,train
Sample_016,-0.01435212,-0.028532503,0.0599968,train
Sample_017,-0.011004899,-0.027506568,0.05789667,train
Sample_019,0.036170907,-0.013047017,0.028297402,train
Sample_024,-2.0007956,0.7285848,-0.4501916,train
Sample_025,0.036170907,-0.013047017,0.028297402,train
Sample_026,0.036170907,-0.013047017,0.028297402,train
Sample_027,-1.2815803,0.78205836,-0.68677044,train
Sample_028,-0.21084985,-0.016116537,0.089656934,train
Sample_030,0.036170907,-0.013047017,0.028297402,train
Sample_002,-0.056553468,-0.043390255,0.08862551,valid
Sample_023,0.03772098,-0.01432741,0.029182192,valid
Sample_029,-0.0865778,-0.052646134,0.10755691,valid
