,LatDim_0,LatDim_1,split
Sample_001,0.43811858,0.9935326,train
Sample_003,0.3093689,-0.8950803,train
Sample_004,2.2991025,-0.13341288,train
Sample_005,-0.0004530251,-0.06640067,train
Sample_006,1.3533448,-1.723104,train
Sample_007,-0.17480871,-0.08865283,train
Sample_008,0.86231256,0.55623394,train
Sample_009,2.9901998,0.89824635,train
Sample_010,0.554572,1.3109274,train
Sample_012,0.93152994,-0.85743684,train
Sample_013,-0.63869256,0.62383795,train
Sample_014,2.445428,-0.878142,train
Sample_016,-0.12582442,-0.3361226,train
Sample_017,3.0669832,1.2950069,train
Sample_019,-0.73927987,-1.9219905,train
Sample_024,0.79004973,0.95530283,train
Sample_025,1.1454917,0.50449693,train
Sample_026,0.86674154,0.31941932,train
Sample_027,1.457603,0.4867672,train
Sample_028,0.2717294,0.16669239,train
Sample_030,2.2467961,0.20155416,train
Sample_002,1.1269023,-0.6947686,valid
Sample_023,1.1570408,0.48472705,valid
Sample_029,0.8040493,-0.04997286,valid
