,LatDim_0,LatDim_1,split
Sample_001,1.0969608,-1.1415493,train
Sample_003,-0.037771296,-1.4078907,train
Sample_004,0.9243443,-0.65592694,train
Sample_005,-0.12819748,1.6001421,train
Sample_006,1.667217,-1.5050981,train
Sample_007,0.9041977,0.08656913,train
Sample_008,0.7814418,0.06712867,train
Sample_009,0.75739396,-0.19300087,train
Sample_010,0.08971476,0.12433808,train
Sample_012,2.1275225,-0.76221764,train
Sample_013,0.6091349,0.088501304,train
Sample_014,1.2007716,0.35213694,train
Sample_016,2.713679,-0.97104955,train
Sample_017,-0.34429067,0.15414692,train
Sample_019,-1.2409189,0.9810595,train
Sample_024,0.50369674,-1.7073288,train
Sample_025,0.07508985,-0.41255733,train
Sample_026,1.4773723,-0.9370846,train
Sample_027,-1.6614896,-0.26852956,train
Sample_028,1.4693596,-1.5715692,train
Sample_030,-1.3573704,-0.55081123,train
Sample_002,-0.60407406,0.18836929,valid
Sample_023,0.8423704,1.246543,valid
Sample_029,1.4856305,-0.49758336,valid
