,Gene1,Gene2,Gene3,split
Sample_001,-0.8405911,0.35293937,-0.26801002,train
Sample_003,-0.023636878,0.066116944,-0.07357341,train
Sample_004,-0.8906871,0.35388845,-0.25856432,train
Sample_005,0.11344366,-0.06016622,0.05981864,train
Sample_006,-0.08539009,0.11932205,-0.12859704,train
Sample_007,0.11286262,-0.060186446,0.0595734,train
Sample_008,0.11344366,-0.06016622,0.05981864,train
Sample_009,0.075977266,-0.07517908,0.08667993,train
Sample_010,-0.012517989,0.008196428,-0.0015559979,train
Sample_012,0.11286262,-0.060186446,0.0595734,train
Sample_013,0.11286262,-0.060186446,0.0595734,train
Sample_014,0.11286262,-0.060186446,0.0595734,train
Sample_016,0.11286262,-0.060186446,0.0595734,train
Sample_017,0.11344366,-0.06016622,0.05981864,train
Sample_019,-1.1986215,0.4814104,-0.35825688,train
Sample_024,0.11286262,-0.060186446,0.0595734,train
Sample_025,0.11286262,-0.060186446,0.0595734,train
Sample_026,-0.04569228,0.086524874,-0.095087096,train
Sample_027,-1.1471809,0.3578199,-0.20901032,train
Sample_028,-0.21804735,0.10158484,-0.07773648,train
Sample_030,-0.17354313,0.10445742,-0.090899795,train
Sample_002,-0.450684,0.11138609,-0.042038087,valid
Sample_023,0.096156895,-0.067618296,0.07291554,valid
Sample_029,-0.17092988,0.19174194,-0.2039076,valid
