,LatDim_0,LatDim_1,split
Sample_001,0.22225659,-0.78380656,train
Sample_003,-1.4162096,1.812632,train
Sample_004,1.0969028,1.8329301,train
Sample_005,1.4833385,0.08316526,train
Sample_006,0.2829808,-0.49061334,train
Sample_007,2.1981564,-0.12868126,train
Sample_008,1.1186848,0.38057664,train
Sample_009,0.13448691,-0.5201354,train
Sample_010,0.31805664,0.66405094,train
Sample_012,1.1722836,0.9260034,train
Sample_013,1.0485402,-0.057252005,train
Sample_014,1.3921409,1.5798801,train
Sample_016,1.3698857,0.70004314,train
Sample_017,-1.8106664,1.4907095,train
Sample_019,-1.2276353,1.0680631,train
Sample_024,0.3975574,0.54996234,train
Sample_025,0.36846438,-2.4854925,train
Sample_026,1.8164915,0.2980387,train
Sample_027,2.7916179,-0.13341299,train
Sample_028,0.24219438,-1.0469129,train
Sample_030,0.7089462,-0.21268724,train
Sample_002,-0.88400507,-0.47618955,valid
Sample_023,1.700737,0.067661405,valid
Sample_029,-0.28303188,1.0198765,valid
