,Gene1,Gene2,Gene3,split
Sample_001,0.06255452,-0.02174976,0.024917835,train
Sample_003,0.0947746,-0.051696762,0.055819105,train
Sample_004,-0.16742122,0.19200166,-0.19564481,train
Sample_005,0.0947746,-0.051696762,0.055819105,train
Sample_006,-0.14735201,-0.04926221,0.11015296,train
Sample_007,-0.6391454,0.3927334,-0.3426586,train
Sample_008,0.09539077,-0.051826872,0.056216467,train
Sample_009,0.09539077,-0.051826872,0.056216467,train
Sample_010,0.0947746,-0.051696762,0.055819105,train
Sample_012,0.0947746,-0.051696762,0.055819105,train
Sample_013,0.0947746,-0.051696762,0.055819105,train
Sample_014,-1.2542627,0.61002797,-0.4757716,train
Sample_016,0.0947746,-0.051696762,0.055819105,train
Sample_017,0.09539077,-0.051826872,0.056216467,train
Sample_019,-0.075104706,0.106197864,-0.107106864,train
Sample_024,0.0947746,-0.051696762,0.055819105,train
Sample_025,-1.2687992,0.6480099,-0.52262825,train
Sample_026,-0.5162536,0.10591729,-0.0030564405,train
Sample_027,-0.43798864,0.016390696,0.09356715,train
Sample_028,-0.4544379,0.05390667,0.04923476,train
Sample_030,-0.103974245,-0.12488306,0.19656025,train
Sample_002,-0.22525126,0.21332362,-0.20866068,valid
Sample_023,0.095951945,-0.052089125,0.05632077,valid
Sample_029,-0.4940342,0.08930799,0.014056161,valid
