,LatDim_0,LatDim_1,split
Sample_001,0.039868444,-0.100025944,train
Sample_003,0.7593744,0.112302445,train
Sample_004,1.8963352,-0.35302904,train
Sample_005,0.36192352,-0.6823094,train
Sample_006,-0.09877586,1.1414385,train
Sample_007,-1.0825342,0.1412064,train
Sample_008,-0.7229633,-0.17016935,train
Sample_009,0.7970726,-1.0656769,train
Sample_010,-0.3894582,-0.45746592,train
Sample_012,-0.6866896,1.0643325,train
Sample_013,-0.14157647,-1.3521394,train
Sample_014,1.862259,0.47281924,train
Sample_016,0.17544556,-1.0514915,train
Sample_017,2.343662,2.4014933,train
Sample_019,-2.0585914,0.6754782,train
Sample_024,1.2880337,0.9848787,train
Sample_025,0.45488864,0.90864944,train
Sample_026,1.5895774,0.8057907,train
Sample_027,1.7329628,0.24583852,train
Sample_028,-0.21374393,-0.65900964,train
Sample_030,-0.5444731,1.0740882,train
Sample_002,-1.2330632,1.5162504,valid
Sample_023,0.7975879,1.3750677,valid
Sample_029,3.293639,0.20299509,valid
