,LatDim_0,LatDim_1,split
Sample_001,1.4361303,-0.94914013,train
Sample_003,-0.36144704,0.6875731,train
Sample_004,1.592253,-1.2672125,train
Sample_005,0.85851485,-2.036724,train
Sample_006,1.0508281,-0.8111688,train
Sample_007,0.3445212,1.4245901,train
Sample_008,1.5223771,0.13728957,train
Sample_009,0.08089769,1.93381,train
Sample_010,-1.1096579,-1.1822038,train
Sample_012,1.2108216,-0.32142997,train
Sample_013,1.2927108,-0.47076187,train
Sample_014,3.751368,0.6187616,train
Sample_016,-0.6726796,0.025417378,train
Sample_017,2.1136847,0.024655467,train
Sample_019,0.14380902,0.31420964,train
Sample_024,0.38967726,0.5610254,train
Sample_025,-1.6878239,-0.47921428,train
Sample_026,0.30256358,0.9819008,train
Sample_027,0.5138087,0.06121478,train
Sample_028,-0.27285424,-0.15648504,train
Sample_030,0.6289364,-1.463877,train
Sample_002,1.1111696,0.22752197,valid
Sample_023,-0.38738242,0.87872505,valid
Sample_029,1.3374766,-1.7677631,valid
