,Gene1,Gene2,Gene3,split
Sample_001,-0.072202995,-0.11193842,0.17260104,train
Sample_003,0.0937043,-0.05110263,0.055549562,train
Sample_004,-0.25427526,-0.10199089,0.20246492,train
Sample_005,0.0937043,-0.05110263,0.055549562,train
Sample_006,0.0937043,-0.05110263,0.055549562,train
Sample_007,0.0937043,-0.05110263,0.055549562,train
Sample_008,-0.88675535,0.44576776,-0.3530101,train
Sample_009,-0.691444,0.30817497,-0.22204395,train
Sample_010,-0.20525731,-0.16072749,0.26647398,train
Sample_012,0.09420418,-0.051449683,0.055682052,train
Sample_013,0.0937043,-0.05110263,0.055549562,train
Sample_014,0.09420418,-0.051449683,0.055682052,train
Sample_016,-0.96491927,0.44373178,-0.33246183,train
Sample_017,0.0937043,-0.05110263,0.055549562,train
Sample_019,-0.0029805154,-0.08715981,0.12437715,train
Sample_024,0.034900013,0.0034777485,-0.0008253604,train
Sample_025,0.0937043,-0.05110263,0.055549562,train
Sample_026,0.0937043,-0.05110263,0.055549562,train
Sample_027,-1.1499137,0.41791865,-0.25595212,train
Sample_028,-0.41696745,0.21824548,-0.17100906,train
Sample_030,0.0053082705,-0.083516166,0.11791503,train
Sample_002,-0.027950518,0.062370323,-0.061882753,valid
Sample_023,-0.39230996,0.40102494,-0.41132864,valid
Sample_029,-0.194677,0.14698575,-0.13140424,valid
