,Gene1,Gene2,Gene3,split
Sample_001,0.0119596645,-0.11506371,0.14714092,train
Sample_003,0.12509465,-0.06544915,0.061975863,train
Sample_004,0.12486495,-0.065172866,0.061937477,train
Sample_005,0.12486495,-0.065172866,0.061937477,train
Sample_006,-0.13805817,-0.18135396,0.26035118,train
Sample_007,0.12509465,-0.06544915,0.061975863,train
Sample_008,-0.07964231,-0.155541,0.21626793,train
Sample_009,0.08214462,-0.06745771,0.07275647,train
Sample_010,-0.7084587,0.12811263,-0.023523483,train
Sample_012,-0.04013598,-0.024843607,0.04201517,train
Sample_013,0.12486495,-0.065172866,0.061937477,train
Sample_014,-0.7999464,0.31281677,-0.24162477,train
Sample_016,-0.36828,0.22001229,-0.20592055,train
Sample_017,0.08415287,-0.083162814,0.09266066,train
Sample_019,-0.001965478,0.0537837,-0.06497504,train
Sample_024,-0.034644976,-0.13565749,0.1823109,train
Sample_025,-0.22290953,0.26101118,-0.2860621,train
Sample_026,0.1224161,-0.062876046,0.059487045,train
Sample_027,0.054753967,-0.09615367,0.11484641,train
Sample_028,0.12486495,-0.065172866,0.061937477,train
Sample_030,-0.097754344,-0.060763977,0.09918553,train
Sample_002,0.030446544,-0.10777505,0.1337848,valid
Sample_023,-0.07741924,0.12499797,-0.14129618,valid
Sample_029,-0.035418123,-0.13704008,0.18352379,valid
