,Gene1,Gene2,Gene3,split
Sample_001,-0.51242554,0.11454448,-0.014478866,train
Sample_003,-0.5076256,0.2629419,-0.20723285,train
Sample_004,-2.5105107,1.0956451,-0.8121203,train
Sample_005,-0.4198516,0.3802791,-0.37904024,train
Sample_006,-0.09426323,-0.10665896,0.17295514,train
Sample_007,-0.5328102,0.033546504,0.09484084,train
Sample_008,0.08198153,-0.04487269,0.05177806,train
Sample_009,0.08198153,-0.04487269,0.05177806,train
Sample_010,0.08198153,-0.04487269,0.05177806,train
Sample_012,0.08198153,-0.04487269,0.05177806,train
Sample_013,-0.063770466,0.08909124,-0.086979926,train
Sample_014,-0.12964097,-0.039667748,0.09475756,train
Sample_016,0.08198153,-0.04487269,0.05177806,train
Sample_017,0.08270751,-0.04522853,0.05206209,train
Sample_019,-0.014849193,-0.07881871,0.11835402,train
Sample_024,0.08270751,-0.04522853,0.05206209,train
Sample_025,0.051106125,-0.016494412,0.022384232,train
Sample_026,0.08198153,-0.04487269,0.05177806,train
Sample_027,-0.60995054,0.20111239,-0.10326432,train
Sample_028,0.08198153,-0.04487269,0.05177806,train
Sample_030,0.018980063,-0.066959165,0.095094725,train
Sample_002,-0.36372432,-0.1555532,0.2991039,valid
Sample_023,-0.25944993,0.27014273,-0.27439982,valid
Sample_029,-0.5018745,-0.038155217,0.18012816,valid
