,LatDim_0,LatDim_1,split
Sample_001,0.46755493,-0.7872324,train
Sample_003,0.15590818,0.34792233,train
Sample_004,0.9373839,-1.0477726,train
Sample_005,0.77733207,0.11096307,train
Sample_006,0.2583359,-0.6096579,train
Sample_007,0.3063993,-0.22802389,train
Sample_008,0.41641065,0.6204225,train
Sample_009,0.8659425,1.4068198,train
Sample_010,0.11776271,-0.47341698,train
Sample_012,0.7395074,1.0167259,train
Sample_013,-1.3941164,1.3550961,train
Sample_014,1.0753789,0.17399111,train
Sample_016,0.40076017,-0.008912755,train
Sample_017,-1.8945167,-0.56956923,train
Sample_019,0.20601466,0.5951496,train
Sample_024,0.52186763,-1.7265525,train
Sample_025,-0.13494754,0.61749434,train
Sample_026,1.9703691,-0.5091538,train
Sample_027,-0.109196424,-0.9217856,train
Sample_028,-0.7050719,-0.2681176,train
Sample_030,-0.65260476,1.4666212,train
Sample_002,2.3674753,0.72723883,valid
Sample_023,2.1739385,-0.08603843,valid
Sample_029,0.6187191,0.6342935,valid
