,LatDim_0,LatDim_1,split
Sample_001,1.2673733,-0.7203056,train
Sample_003,0.33358955,-2.1876345,train
Sample_004,0.44933408,1.0315906,train
Sample_005,0.79704356,0.32152516,train
Sample_006,1.1281354,-1.160417,train
Sample_007,-0.51820016,1.8591459,train
Sample_008,-0.84343827,0.72443724,train
Sample_009,1.8201269,0.6388311,train
Sample_010,0.32441795,-0.6495714,train
Sample_012,-0.63529617,-0.23968935,train
Sample_013,2.0571263,-1.1280091,train
Sample_014,0.05750656,-2.646004,train
Sample_016,0.0985926,-0.80826455,train
Sample_017,-0.32986045,0.335106,train
Sample_019,1.5630668,-0.1589669,train
Sample_024,-0.42076772,0.80447984,train
Sample_025,1.0866764,-0.75768477,train
Sample_026,-0.22534384,0.9787854,train
Sample_027,0.5592756,2.0935044,train
Sample_028,0.42126173,0.014942128,train
Sample_030,2.934803,0.9515224,train
Sample_002,1.1344154,1.4721817,valid
Sample_023,0.6025513,0.01033511,valid
Sample_029,1.8759162,-0.17918992,valid
