,LatDim_0,LatDim_1,split
Sample_001,0.3422845,-0.24173675,train
Sample_003,0.5236055,0.77048206,train
Sample_004,2.5007033,-0.56163895,train
Sample_005,0.17443177,0.36688432,train
Sample_006,1.7027982,-0.40934893,train
Sample_007,1.1613611,-0.8511295,train
Sample_008,0.20097324,-0.07830056,train
Sample_009,3.354545,0.9844651,train
Sample_010,-0.23858665,-1.2615062,train
Sample_012,-1.2063296,-0.39553794,train
Sample_013,-0.16575079,-1.4278184,train
Sample_014,3.9279547,-0.93839175,train
Sample_016,2.149582,1.2716913,train
Sample_017,0.023587197,1.4134132,train
Sample_019,-1.064329,-0.75646853,train
Sample_024,0.7333665,0.11350964,train
Sample_025,1.1550443,-0.25922877,train
Sample_026,0.50006014,-1.4150345,train
Sample_027,-0.023097992,-0.8965062,train
Sample_028,-0.47139105,0.020445142,train
Sample_030,1.614358,0.85328203,train
Sample_002,0.06327978,-1.3180819,valid
Sample_023,2.0063288,0.69169426,valid
Sample_029,1.9777387,-0.3474193,valid
