,LatDim_0,LatDim_1,split
Sample_001,-0.51698685,0.59568965,train
Sample_003,-0.11654949,-0.5244153,train
Sample_004,-0.49258545,-2.3461022,train
Sample_005,0.28032058,-0.27606913,train
Sample_006,1.2354208,-0.15329377,train
Sample_007,1.0243704,0.023558594,train
Sample_008,-0.18348993,-0.09042402,train
Sample_009,1.6269418,-1.2719234,train
Sample_010,-0.01936993,-0.75239,train
Sample_012,-0.042502537,-0.7532531,train
Sample_013,1.0745834,0.4035649,train
Sample_014,0.6457635,-1.0751663,train
Sample_016,0.86237156,-0.5859172,train
Sample_017,-0.7788075,-1.6795969,train
Sample_019,-0.7322336,1.1519266,train
Sample_024,1.0244645,2.259691,train
Sample_025,1.2749505,-1.7929782,train
Sample_026,0.96715784,0.11129276,train
Sample_027,0.57561487,3.1716735,train
Sample_028,1.4312253,-0.7445868,train
Sample_030,-0.6101693,1.3915828,train
Sample_002,-1.5810311,-0.12539947,valid
Sample_023,1.6256425,-0.82985866,valid
Sample_029,1.8072307,0.5647056,valid
