,LatDim_0,LatDim_1,split
Sample_001,0.028281748,-0.80031306,train
Sample_003,0.4880838,0.54953146,train
Sample_004,-0.045986533,0.100203276,train
Sample_005,0.24826585,0.27991915,train
Sample_006,1.101596,1.5146459,train
Sample_007,0.86154246,0.10198554,train
Sample_008,-0.24649209,-0.32194167,train
Sample_009,1.9278684,0.30401987,train
Sample_010,0.13848905,-0.601638,train
Sample_012,1.180565,0.83873403,train
Sample_013,1.1193858,0.62281704,train
Sample_014,1.7141166,-1.185514,train
Sample_016,-0.24258156,1.0809323,train
Sample_017,0.9650004,0.36469218,train
Sample_019,0.28679496,-0.38191414,train
Sample_024,0.033510625,0.76691717,train
Sample_025,0.08602247,-0.09911071,train
Sample_026,0.5344948,-1.5669444,train
Sample_027,0.7022083,1.8029875,train
Sample_028,-0.87689966,0.38609695,train
Sample_030,2.3942318,0.25726998,train
Sample_002,-0.3854795,0.44253045,valid
Sample_023,1.5176433,-1.361531,valid
Sample_029,1.18689,0.22220424,valid
