,LatDim_0,LatDim_1,split
Sample_001,0.0068321526,0.38155624,train
Sample_003,0.7644759,-1.356946,train
Sample_004,1.4780467,-0.30705383,train
Sample_005,0.11288597,-2.1763608,train
Sample_006,0.6420043,-1.2631702,train
Sample_007,-1.4955415,-0.6677889,train
Sample_008,0.3978144,-2.624403,train
Sample_009,2.6525996,-0.5564809,train
Sample_010,1.8493553,-1.3037417,train
Sample_012,0.66957605,0.33943775,train
Sample_013,0.49822798,-0.09593879,train
Sample_014,1.60926,0.6552657,train
Sample_016,-0.086016744,-1.9386373,train
Sample_017,0.75699925,-1.0093759,train
Sample_019,-0.570655,1.3013928,train
Sample_024,1.4099972,0.26539376,train
Sample_025,0.32044634,0.3108018,train
Sample_026,-0.65671706,-0.014999808,train
Sample_027,1.0378176,-2.2453802,train
Sample_028,0.096102044,-0.71257097,train
Sample_030,0.42005223,0.8476928,train
Sample_002,1.4018302,-0.36801043,valid
Sample_023,1.0984367,0.008960746,valid
Sample_029,1.9553983,-0.39879474,valid
