,LatDim_0,LatDim_1,split
Sample_001,-0.08736625,-0.6111085,train
Sample_003,-1.0973295,0.31222492,train
Sample_004,1.2017324,0.5357292,train
Sample_005,-0.13662767,-0.052575383,train
Sample_006,-0.69304687,1.8577062,train
Sample_007,0.9436513,0.53187937,train
Sample_008,1.5717162,0.36115605,train
Sample_009,1.2801533,-1.4857693,train
Sample_010,0.14367121,0.15172221,train
Sample_012,0.92040616,-0.61010337,train
Sample_013,0.14334147,-0.18068054,train
Sample_014,0.44231355,1.0602413,train
Sample_016,1.2792892,1.6844215,train
Sample_017,-0.8403235,-0.021079777,train
Sample_019,0.5094353,-0.12113886,train
Sample_024,-0.7897655,-0.5706522,train
Sample_025,1.3783262,-1.4396216,train
Sample_026,0.57362086,0.34831926,train
Sample_027,0.7665746,-0.37273484,train
Sample_028,0.15063587,0.38543737,train
Sample_030,-0.35307923,-1.2186967,train
Sample_002,-0.8775213,0.7341831,valid
Sample_023,1.2736759,1.0145099,valid
Sample_029,1.5322767,0.95902556,valid
