,Gene1,Gene2,Gene3,split
Sample_001,-1.0923686,0.6622946,-0.5799919,train
Sample_003,0.09062995,-0.049386486,0.05499611,train
Sample_004,-0.34604388,0.3554229,-0.36273986,train
Sample_005,0.090009846,-0.04900583,0.054786198,train
Sample_006,-1.1725981,0.91088897,-0.8811915,train
Sample_007,0.090009846,-0.04900583,0.054786198,train
Sample_008,0.052946478,-0.014645416,0.019343965,train
Sample_009,-0.0033864826,0.03757929,-0.034525014,train
Sample_010,-0.36720496,0.20664933,-0.16568184,train
Sample_012,-0.25579405,0.030058965,0.035243265,train
Sample_013,-0.14222604,-0.13260148,0.21783838,train
Sample_014,-0.71155113,0.079096146,0.08072423,train
Sample_016,0.09062995,-0.049386486,0.05499611,train
Sample_017,-0.6362196,0.032278866,0.12318037,train
Sample_019,-0.11657063,-0.123366565,0.19982576,train
Sample_024,0.090009846,-0.04900583,0.054786198,train
Sample_025,-0.16770652,-0.14177343,0.23572814,train
Sample_026,0.090009846,-0.04900583,0.054786198,train
Sample_027,-0.55310446,0.006255366,0.13682523,train
Sample_028,0.090009846,-0.04900583,0.054786198,train
Sample_030,0.090009846,-0.04900583,0.054786198,train
Sample_002,-0.11790844,0.1441775,-0.1450207,valid
Sample_023,0.09125324,-0.049713295,0.05516802,valid
Sample_029,-0.08189019,-0.11224446,0.17706843,valid
