,Gene1,Gene2,Gene3,split
Sample_001,-1.8539207,0.8318773,-0.62272054,train
Sample_003,0.07506724,-0.040852673,0.048947793,train
Sample_004,-0.19722496,0.16416481,-0.1520264,train
Sample_005,-0.046750896,-0.082075864,0.13152316,train
Sample_006,0.07577555,-0.041228563,0.04932972,train
Sample_007,0.07506724,-0.040852673,0.048947793,train
Sample_008,-0.12698312,0.143893,-0.1424989,train
Sample_009,0.07506724,-0.040852673,0.048947793,train
Sample_010,0.07506724,-0.040852673,0.048947793,train
Sample_012,-0.56835634,0.11355865,0.0017934665,train
Sample_013,0.07577555,-0.041228563,0.04932972,train
Sample_014,-1.1787171,0.5712236,-0.4466152,train
Sample_016,0.07506724,-0.040852673,0.048947793,train
Sample_017,-0.6065996,0.16371894,-0.053687695,train
Sample_019,0.07506724,-0.040852673,0.048947793,train
Sample_024,-0.82757074,0.20052117,-0.048667837,train
Sample_025,0.07506724,-0.040852673,0.048947793,train
Sample_026,0.07506724,-0.040852673,0.048947793,train
Sample_027,0.048142355,-0.04996404,0.06719904,train
Sample_028,-0.38786125,0.10381337,-0.0281992,train
Sample_030,0.07577555,-0.041228563,0.04932972,train
Sample_002,0.039265197,-0.05429351,0.074875996,valid
Sample_023,-1.4441202,0.5815789,-0.39774466,valid
Sample_029,-0.5559792,0.31893617,-0.2678883,valid
