,Gene1,Gene2,Gene3,split
Sample_001,0.11801811,-0.06180509,0.06059438,train
Sample_003,0.11801811,-0.06180509,0.06059438,train
Sample_004,0.11801811,-0.06180509,0.06059438,train
Sample_005,-0.71937245,0.5204664,-0.5143881,train
Sample_006,0.0912898,-0.073109,0.08041838,train
Sample_007,0.11801811,-0.06180509,0.06059438,train
Sample_008,0.021816015,-0.047819734,0.062116265,train
Sample_009,-1.1857495,0.27007034,-0.10058802,train
Sample_010,0.059347294,-0.086618096,0.104109675,train
Sample_012,-0.22609642,0.25736398,-0.2777313,train
Sample_013,-0.025980167,-0.123147726,0.16795236,train
Sample_014,-0.678304,0.23373663,-0.15643166,train
Sample_016,0.108818084,-0.053010665,0.05121528,train
Sample_017,0.11844889,-0.06195096,0.06068961,train
Sample_019,-0.051375367,0.09530874,-0.10594948,train
Sample_024,-0.42754033,0.24544695,-0.22191852,train
Sample_025,0.10046237,-0.045521997,0.04333397,train
Sample_026,0.11844889,-0.06195096,0.06068961,train
Sample_027,-1.1511797,0.54719305,-0.46116218,train
Sample_028,0.11801811,-0.06180509,0.06059438,train
Sample_030,0.06621748,-0.08371256,0.09901415,train
Sample_002,0.11882977,-0.062141467,0.060733654,valid
Sample_023,-0.4405105,0.12470798,-0.064861126,valid
Sample_029,-0.49285293,0.30639747,-0.28625202,valid
