,Gene1,Gene2,Gene3,split
Sample_001,0.10268764,-0.055138864,0.058130585,train
Sample_003,0.10268764,-0.055138864,0.058130585,train
Sample_004,-0.075091764,0.031627774,-0.010592774,train
Sample_005,0.10268764,-0.055138864,0.058130585,train
Sample_006,-1.1704507,0.5267361,-0.383279,train
Sample_007,0.10268764,-0.055138864,0.058130585,train
Sample_008,0.10268764,-0.055138864,0.058130585,train
Sample_009,-1.3159858,0.5328089,-0.35607386,train
Sample_010,0.10268764,-0.055138864,0.058130585,train
Sample_012,-0.20998794,-0.17404948,0.28559315,train
Sample_013,-0.07521093,-0.122286476,0.18720272,train
Sample_014,-1.1817003,0.43542916,-0.2632511,train
Sample_016,0.10268764,-0.055138864,0.058130585,train
Sample_017,-0.067453906,0.10400794,-0.10543243,train
Sample_019,0.103198595,-0.055458505,0.058111135,train
Sample_024,-0.07345242,-0.036130786,0.07563834,train
Sample_025,0.10268764,-0.055138864,0.058130585,train
Sample_026,0.103198595,-0.055458505,0.058111135,train
Sample_027,0.067300424,-0.022038411,0.024111617,train
Sample_028,6.531179e-05,-0.093873546,0.13258696,train
Sample_030,-0.97562975,0.6357637,-0.57133985,train
Sample_002,-0.1609964,-0.15619975,0.25070387,valid
Sample_023,-0.20462322,-0.045580834,0.118971534,valid
Sample_029,0.10368525,-0.055713348,0.058193937,valid
