,Gene1,Gene2,Gene3,split
Sample_001,0.050233576,-0.023686713,0.036350153,train
Sample_003,0.050987504,-0.024282712,0.036669526,train
Sample_004,-1.0512438,0.37853006,-0.21650553,train
Sample_005,0.050233576,-0.023686713,0.036350153,train
Sample_006,-0.5448184,0.19844203,-0.10650691,train
Sample_007,-0.0875971,-0.057586618,0.11361999,train
Sample_008,0.050233576,-0.023686713,0.036350153,train
Sample_009,-1.2987999,1.1979377,-1.2159488,train
Sample_010,0.050233576,-0.023686713,0.036350153,train
Sample_012,0.050233576,-0.023686713,0.036350153,train
Sample_013,0.050987504,-0.024282712,0.036669526,train
Sample_014,-1.9353716,0.67504615,-0.38541743,train
Sample_016,-0.45926586,-0.18707998,0.3711356,train
Sample_017,-0.081878275,0.095947884,-0.08628841,train
Sample_019,0.050233576,-0.023686713,0.036350153,train
Sample_024,0.050233576,-0.023686713,0.036350153,train
Sample_025,-0.03796477,-0.052663095,0.09497687,train
Sample_026,0.050233576,-0.023686713,0.036350153,train
Sample_027,0.050233576,-0.023686713,0.036350153,train
Sample_028,0.050233576,-0.023686713,0.036350153,train
Sample_030,-0.5908139,0.2576734,-0.17210719,train
Sample_002,0.051675986,-0.024776317,0.03708848,valid
Sample_023,-1.0232167,0.49453083,-0.37323335,valid
Sample_029,-0.78699803,0.22297236,-0.07936311,valid
