,Gene1,Gene2,Gene3,split
Sample_001,0.086909145,-0.04720064,0.053711787,train
Sample_003,0.0862398,-0.046870388,0.053387325,train
Sample_004,-0.4319253,0.11162343,-0.028817672,train
Sample_005,-0.16069674,-0.13491753,0.22508352,train
Sample_006,0.04106446,-0.06358067,0.08563095,train
Sample_007,0.0862398,-0.046870388,0.053387325,train
Sample_008,0.0862398,-0.046870388,0.053387325,train
Sample_009,-0.5136385,0.4188153,-0.40543163,train
Sample_010,0.0862398,-0.046870388,0.053387325,train
Sample_012,0.07579703,-0.03722713,0.04341703,train
Sample_013,0.0862398,-0.046870388,0.053387325,train
Sample_014,-1.5723677,0.46583024,-0.2166722,train
Sample_016,0.086909145,-0.04720064,0.053711787,train
Sample_017,0.0862398,-0.046870388,0.053387325,train
Sample_019,0.0862398,-0.046870388,0.053387325,train
Sample_024,-0.9922694,0.3902888,-0.25584936,train
Sample_025,0.0862398,-0.046870388,0.053387325,train
Sample_026,-0.39702272,0.15672481,-0.095183656,train
Sample_027,-0.7451788,0.2059162,-0.0765499,train
Sample_028,-1.0499026,0.86357474,-0.8525349,train
Sample_030,0.0083731115,0.02503471,-0.020956341,train
Sample_002,-0.50011456,0.4055133,-0.39136717,valid
Sample_023,0.08753972,-0.047574792,0.05393913,valid
Sample_029,-0.62549263,0.20644578,-0.105174154,valid
