,LatDim_0,LatDim_1,split
Sample_001,-0.040299267,-0.68274057,train
Sample_003,0.71062005,0.50184536,train
Sample_004,1.4027045,1.2175319,train
Sample_005,-0.9451362,1.2451336,train
Sample_006,1.4723545,0.49104798,train
Sample_007,0.2619644,1.355415,train
Sample_008,0.6088678,-1.5439451,train
Sample_009,2.2523339,-0.9314727,train
Sample_010,-1.7759826,0.9140393,train
Sample_012,1.3462608,-0.20089471,train
Sample_013,0.3028001,-1.2392023,train
Sample_014,3.0215688,-0.7167175,train
Sample_016,-0.44544137,-0.71099365,train
Sample_017,0.01124841,-0.4413712,train
Sample_019,-0.91572106,-0.55863893,train
Sample_024,0.65494597,-1.0797995,train
Sample_025,-0.1371607,0.42879012,train
Sample_026,0.15817213,-1.147555,train
Sample_027,2.070514,-1.1747191,train
Sample_028,0.834383,-0.7998901,train
Sample_030,-0.37822276,-0.05170512,train
Sample_002,2.0444813,0.27386025,valid
Sample_023,-1.1983632,-1.9174677,valid
Sample_029,1.2324648,-0.008597386,valid
