,Gene1,Gene2,Gene3,split
Sample_001,0.054473247,-0.026667418,0.038669415,train
Sample_003,0.054473247,-0.026667418,0.038669415,train
Sample_004,0.054473247,-0.026667418,0.038669415,train
Sample_005,-0.45337453,0.4346712,-0.43494383,train
Sample_006,-0.80373186,0.4431852,-0.35983074,train
Sample_007,-1.0230092,0.29331946,-0.1114841,train
Sample_008,0.054473247,-0.026667418,0.038669415,train
Sample_009,-0.58370596,0.11140314,0.016486906,train
Sample_010,0.054473247,-0.026667418,0.038669415,train
Sample_012,-1.8463053,1.0100906,-0.8388998,train
Sample_013,0.054473247,-0.026667418,0.038669415,train
Sample_014,-0.60699826,0.46729192,-0.43974212,train
Sample_016,0.055154502,-0.027193239,0.038916223,train
Sample_017,0.054473247,-0.026667418,0.038669415,train
Sample_019,-0.18778463,-0.03529647,0.10938292,train
Sample_024,-0.14892446,0.15810294,-0.15101704,train
Sample_025,-0.056292005,-0.06292437,0.112809405,train
Sample_026,-0.7392004,0.32249188,-0.21911126,train
Sample_027,0.054473247,-0.026667418,0.038669415,train
Sample_028,0.054473247,-0.026667418,0.038669415,train
Sample_030,-0.011769187,-0.04790151,0.08250676,train
Sample_002,0.055827573,-0.02763425,0.039234348,valid
Sample_023,0.055827573,-0.02763425,0.039234348,valid
Sample_029,0.05553661,-0.027727574,0.03942762,valid
