,LatDim_0,LatDim_1,split
Sample_001,0.06231554,0.76783687,train
Sample_003,0.5302101,-0.077613816,train
Sample_004,1.0256537,2.1307397,train
Sample_005,-0.6638353,-0.5539482,train
Sample_006,2.1144543,-0.18759233,train
Sample_007,-0.42265996,-0.83244836,train
Sample_008,-0.07923573,-1.4840344,train
Sample_009,-0.17655714,-0.77079344,train
Sample_010,-0.9025281,-0.2892529,train
Sample_012,0.25599414,1.175212,train
Sample_013,1.6441059,-0.85064274,train
Sample_014,0.48475134,-3.0248306,train
Sample_016,0.6419958,0.19507702,train
Sample_017,1.4447374,-0.9305569,train
Sample_019,1.4427834,1.1530806,train
Sample_024,0.20380452,-2.2588003,train
Sample_025,0.7475531,0.0966835,train
Sample_026,1.7241125,-1.1002942,train
Sample_027,1.2638602,0.93319124,train
Sample_028,-0.063723885,1.1637243,train
Sample_030,-1.2162862,0.37800714,train
Sample_002,-0.8896558,0.67780447,valid
Sample_023,-0.3605846,-0.103509754,valid
Sample_029,0.5066747,0.29476467,valid
