,Gene1,Gene2,Gene3,split
Sample_001,0.12953229,-0.06651552,0.062930785,train
Sample_003,0.1290754,-0.06655919,0.06279073,train
Sample_004,-0.11759101,-0.00030804425,0.023072504,train
Sample_005,0.12953229,-0.06651552,0.062930785,train
Sample_006,0.0092301965,-0.12244411,0.1535933,train
Sample_007,-0.3056218,0.23054552,-0.23272759,train
Sample_008,0.12953229,-0.06651552,0.062930785,train
Sample_009,0.07254749,-0.092721455,0.10538906,train
Sample_010,0.1290754,-0.06655919,0.06279073,train
Sample_012,-0.95993745,0.36217064,-0.2829212,train
Sample_013,-0.092462,0.13393316,-0.14918539,train
Sample_014,-0.5928746,0.41321748,-0.41093034,train
Sample_016,-1.0328879,0.5272708,-0.47724888,train
Sample_017,0.1290754,-0.06655919,0.06279073,train
Sample_019,0.1290754,-0.06655919,0.06279073,train
Sample_024,0.07127595,-0.093309954,0.10634726,train
Sample_025,0.1290754,-0.06655919,0.06279073,train
Sample_026,-0.4413731,0.091997914,-0.035743676,train
Sample_027,0.1290754,-0.06655919,0.06279073,train
Sample_028,-0.2624246,-0.11358663,0.19004622,train
Sample_030,0.1290754,-0.06655919,0.06279073,train
Sample_002,0.12984239,-0.06665355,0.0629554,valid
Sample_023,-0.1962287,0.24311465,-0.26727173,valid
Sample_029,-0.21046816,-0.0019747317,0.04075887,valid
