,LatDim_0,LatDim_1,split
Sample_001,-0.4331624,-1.0937334,train
Sample_003,1.4250525,-0.22221176,train
Sample_004,0.9171059,2.2552755,train
Sample_005,-1.0371454,-0.6301119,train
Sample_006,0.97598743,-0.51958084,train
Sample_007,-0.13008377,1.9412237,train
Sample_008,0.39459628,1.0659847,train
Sample_009,2.3092346,0.19186284,train
Sample_010,2.0240762,0.4775902,train
Sample_012,3.0553572,-0.462197,train
Sample_013,0.50210905,-0.28691214,train
Sample_014,1.1908963,-0.70795983,train
Sample_016,-0.51232886,0.8524128,train
Sample_017,1.9743313,-0.18005839,train
Sample_019,-0.85611945,-1.0340706,train
Sample_024,-0.8836774,-0.25587773,train
Sample_025,0.9690193,0.24616906,train
Sample_026,2.2720919,1.6648802,train
Sample_027,2.4897614,0.89679193,train
Sample_028,0.7722671,-0.7358688,train
Sample_030,0.011046842,1.3542523,train
Sample_002,1.968386,0.7647366,valid
Sample_023,2.0691078,-0.3479981,valid
Sample_029,0.77188486,-0.3919104,valid
