,Gene1,Gene2,Gene3,split
Sample_001,0.048772693,-0.02256438,0.03561204,train
Sample_003,0.049525797,-0.023165585,0.03590928,train
Sample_004,0.048772693,-0.02256438,0.03561204,train
Sample_005,0.048772693,-0.02256438,0.03561204,train
Sample_006,0.048772693,-0.02256438,0.03561204,train
Sample_007,-1.231461,0.93842757,-0.89726317,train
Sample_008,-0.27054262,0.0632738,0.0017288327,train
Sample_009,-0.82763445,0.33460087,-0.21447301,train
Sample_010,0.048772693,-0.02256438,0.03561204,train
Sample_012,0.048772693,-0.02256438,0.03561204,train
Sample_013,0.048772693,-0.02256438,0.03561204,train
Sample_014,-0.7443175,0.49724665,-0.44473708,train
Sample_016,-0.102071926,0.11380832,-0.10421262,train
Sample_017,0.019639494,0.0037737992,0.00860717,train
Sample_019,0.048772693,-0.02256438,0.03561204,train
Sample_024,-0.33884284,0.077896446,-0.0006888434,train
Sample_025,0.038386986,-0.026707368,0.043182254,train
Sample_026,0.048772693,-0.02256438,0.03561204,train
Sample_027,0.048772693,-0.02256438,0.03561204,train
Sample_028,-0.09588027,-0.0009683538,0.042389326,train
Sample_030,-0.36702824,-0.15561631,0.3078941,train
Sample_002,-0.82881624,0.7077622,-0.6961644,valid
Sample_023,0.050233576,-0.023686713,0.036350153,valid
Sample_029,-0.36042672,0.33803976,-0.33174014,valid
