,LatDim_0,LatDim_1,split
Sample_001,0.28493625,-0.27831772,train
Sample_003,0.7586682,-0.95470804,train
Sample_004,2.2116919,0.09544864,train
Sample_005,-1.1179308,1.64667,train
Sample_006,-0.20763463,-0.0015182626,train
Sample_007,0.55254734,0.44340828,train
Sample_008,-1.0953087,1.406275,train
Sample_009,0.019269943,0.4535492,train
Sample_010,-1.7695856,-0.48071194,train
Sample_012,0.7312863,2.2969794,train
Sample_013,-1.8083339,0.0994761,train
Sample_014,1.7004672,-0.7111446,train
Sample_016,2.2261107,-1.9282894,train
Sample_017,-1.5428144,-1.5198396,train
Sample_019,-2.8828351,-0.11727518,train
Sample_024,-0.27506977,-0.24051476,train
Sample_025,-0.01898025,1.088826,train
Sample_026,0.27024445,-0.58028686,train
Sample_027,0.5485015,1.2086487,train
Sample_028,0.43102148,0.24348785,train
Sample_030,-0.7207613,0.8865667,train
Sample_002,0.30155212,0.99127793,valid
Sample_023,-0.3430695,0.6260187,valid
Sample_029,0.7717122,0.12530366,valid
