,Gene1,Gene2,Gene3,split
Sample_001,0.12376822,-0.064612195,0.06157577,train
Sample_003,0.12376822,-0.064612195,0.06157577,train
Sample_004,-0.35367712,0.3822292,-0.41447988,train
Sample_005,0.123387426,-0.06442244,0.06150651,train
Sample_006,0.0556951,-0.0011052564,-0.0058967993,train
Sample_007,-0.09569496,0.025008678,-0.009534478,train
Sample_008,-0.05569747,-0.14270264,0.19625929,train
Sample_009,-0.26139718,0.29549247,-0.32163525,train
Sample_010,0.123387426,-0.06442244,0.06150651,train
Sample_012,0.053871155,-0.010158818,0.0059919953,train
Sample_013,0.123387426,-0.06442244,0.06150651,train
Sample_014,-1.3348103,0.66777325,-0.58577394,train
Sample_016,-0.4949019,0.21107616,-0.16902024,train
Sample_017,-0.010726154,-0.084585406,0.11343284,train
Sample_019,0.02929598,-0.10602791,0.13271505,train
Sample_024,-0.27963144,0.31254816,-0.33979163,train
Sample_025,0.123387426,-0.06442244,0.06150651,train
Sample_026,0.123387426,-0.06442244,0.06150651,train
Sample_027,-0.53408027,-0.023005024,0.13740772,train
Sample_028,-0.16312131,-0.1025221,0.16610092,train
Sample_030,0.123387426,-0.06442244,0.06150651,train
Sample_002,-0.27484453,0.30888784,-0.3366406,valid
Sample_023,-0.6972749,0.18316591,-0.09452436,valid
Sample_029,0.12414039,-0.06478124,0.061679028,valid
