,Gene1,Gene2,Gene3,split
Sample_001,0.113854714,-0.06036612,0.05989177,train
Sample_003,-0.17270783,-0.17050774,0.26142132,train
Sample_004,-1.2116858,0.35912374,-0.20025192,train
Sample_005,0.11427215,-0.060600083,0.059945934,train
Sample_006,0.113854714,-0.06036612,0.05989177,train
Sample_007,-0.3032646,0.09743269,-0.055077497,train
Sample_008,0.113854714,-0.06036612,0.05989177,train
Sample_009,0.006988384,-0.009231459,0.016694557,train
Sample_010,0.113854714,-0.06036612,0.05989177,train
Sample_012,-0.7408668,0.5449729,-0.5376363,train
Sample_013,0.113854714,-0.06036612,0.05989177,train
Sample_014,-0.7515135,0.44160977,-0.4032871,train
Sample_016,-0.26540777,-0.216649,0.33974463,train
Sample_017,0.113854714,-0.06036612,0.05989177,train
Sample_019,0.113854714,-0.06036612,0.05989177,train
Sample_024,0.11427215,-0.060600083,0.059945934,train
Sample_025,-0.0851912,0.12365402,-0.134515,train
Sample_026,0.11427215,-0.060600083,0.059945934,train
Sample_027,-0.43837643,0.2663011,-0.24345882,train
Sample_028,-0.19623068,0.028280023,0.011211056,train
Sample_030,0.113854714,-0.06036612,0.05989177,train
Sample_002,-0.029105254,0.0721895,-0.08059202,valid
Sample_023,0.114682235,-0.060788043,0.060018297,valid
Sample_029,-0.037275545,0.021254323,-0.013496105,valid
