,Gene1,Gene2,Gene3,split
Sample_001,0.05983784,0.00023216754,-0.008713692,train
Sample_003,0.13050102,-0.06696768,0.06292112,train
Sample_004,-0.47835886,0.43518353,-0.45866627,train
Sample_005,-0.2681254,0.22406413,-0.23161878,train
Sample_006,-0.19534068,0.24290393,-0.26740098,train
Sample_007,-0.10032216,0.15254244,-0.17107594,train
Sample_008,0.13090117,-0.06707104,0.06293108,train
Sample_009,-0.35830808,0.17685951,-0.15759304,train
Sample_010,0.13050102,-0.06696768,0.06292112,train
Sample_012,-0.14306284,-0.0873661,0.13468373,train
Sample_013,-0.14870815,0.1484035,-0.15782431,train
Sample_014,0.13050102,-0.06696768,0.06292112,train
Sample_016,0.13050102,-0.06696768,0.06292112,train
Sample_017,0.13050102,-0.06696768,0.06292112,train
Sample_019,-0.08756095,0.14040668,-0.15813926,train
Sample_024,-0.011520222,-0.13375562,0.1701029,train
Sample_025,-0.10853192,0.16071954,-0.17994544,train
Sample_026,0.13090117,-0.06707104,0.06293108,train
Sample_027,-0.45733368,0.06711966,-0.0042568,train
Sample_028,0.13050102,-0.06696768,0.06292112,train
Sample_030,-0.67500687,0.15642112,-0.07873691,train
Sample_002,0.1312005,-0.067215376,0.063002236,valid
Sample_023,0.035867527,0.023510933,-0.033747055,valid
Sample_029,-0.17119418,-0.104369044,0.16026586,valid
