,LatDim_0,LatDim_1,split
Sample_001,1.2778547,-1.1039988,train
Sample_003,1.18665,1.1366161,train
Sample_004,2.2843256,-1.2948475,train
Sample_005,0.34381297,0.39182264,train
Sample_006,-0.84930336,1.6542336,train
Sample_007,0.78719175,1.109149,train
Sample_008,0.69170654,-1.2244058,train
Sample_009,0.030372381,0.1456568,train
Sample_010,1.3837954,0.41912112,train
Sample_012,0.17177415,-1.0651684,train
Sample_013,0.0614535,1.2413751,train
Sample_014,1.9509547,-0.7720016,train
Sample_016,0.60966593,0.7654694,train
Sample_017,0.465163,1.3071938,train
Sample_019,0.79988456,0.31736678,train
Sample_024,2.896426,-0.46174854,train
Sample_025,-0.48958555,-0.82699,train
Sample_026,-0.8577784,-0.88030255,train
Sample_027,1.2975984,0.15726045,train
Sample_028,-0.7271947,0.87642187,train
Sample_030,1.262102,1.7017754,train
Sample_002,1.2634866,-0.6526016,valid
Sample_023,1.2597808,0.40047282,valid
Sample_029,-1.2011309,-0.800269,valid
