,LatDim_0,LatDim_1,split
Sample_001,1.7201738,-1.2566483,train
Sample_003,-0.74399763,-0.54514545,train
Sample_004,2.413232,-1.1740577,train
Sample_005,0.13119927,-2.2525563,train
Sample_006,0.6385101,1.16043,train
Sample_007,0.6815589,0.3784982,train
Sample_008,0.29225594,-0.2105378,train
Sample_009,1.9647847,-1.1624649,train
Sample_010,-0.9000361,0.80444115,train
Sample_012,0.91612935,-0.1964218,train
Sample_013,-0.08440464,-1.091367,train
Sample_014,0.70662725,-1.0427336,train
Sample_016,1.5597098,-0.65728116,train
Sample_017,1.2501467,-1.3175724,train
Sample_019,-1.4747711,-0.38409054,train
Sample_024,-0.18023594,0.6926091,train
Sample_025,-0.10408742,-2.485805,train
Sample_026,3.1934354,0.8911322,train
Sample_027,-0.6142511,1.9267596,train
Sample_028,-1.7607495,0.59302765,train
Sample_030,0.43230233,0.56452215,train
Sample_002,1.4300573,0.30373308,valid
Sample_023,2.0446522,-0.7471472,valid
Sample_029,1.8278837,-0.14829437,valid
