,LatDim_0,LatDim_1,split
Sample_001,0.84690183,-1.0386602,train
Sample_003,-1.4278964,-1.3251424,train
Sample_004,3.5834184,-0.9525534,train
Sample_005,0.15611628,-0.7097993,train
Sample_006,1.4755931,0.33705488,train
Sample_007,2.3555903,0.29916888,train
Sample_008,-1.2298801,0.09966028,train
Sample_009,0.16216213,-1.4254352,train
Sample_010,0.6381708,0.49543643,train
Sample_012,-0.24449237,-0.078024715,train
Sample_013,-0.29223406,0.5388778,train
Sample_014,1.0291257,0.54113823,train
Sample_016,-0.9135724,1.2642477,train
Sample_017,-0.11680257,-1.4037,train
Sample_019,0.5245805,0.1486725,train
Sample_024,1.4912152,0.67544127,train
Sample_025,-1.7292774,1.7379569,train
Sample_026,0.84590304,1.5665205,train
Sample_027,2.5725167,-0.5408208,train
Sample_028,0.52349985,0.61286014,train
Sample_030,0.93140364,-1.3301249,train
Sample_002,1.392128,1.03413,valid
Sample_023,0.79396003,-1.4849942,valid
Sample_029,-0.6108431,-0.9537341,valid
