,LatDim_0,LatDim_1,split
Sample_001,2.6124344,-1.2522126,train
Sample_003,0.6410897,0.8651929,train
Sample_004,0.17152119,1.4245515,train
Sample_005,-1.12188,0.7683696,train
Sample_006,0.21398401,-1.3307122,train
Sample_007,-0.09269887,0.6074336,train
Sample_008,-1.2751886,0.83534265,train
Sample_009,1.819011,-0.7379197,train
Sample_010,-1.776183,-0.37632206,train
Sample_012,0.24651939,0.46430668,train
Sample_013,0.09110221,0.38919175,train
Sample_014,3.8367777,0.18057002,train
Sample_016,-1.75233,-0.59653205,train
Sample_017,0.8635808,-0.57723534,train
Sample_019,0.5702559,-0.68962735,train
Sample_024,-1.4976923,2.0287924,train
Sample_025,-1.4313303,-0.48252037,train
Sample_026,0.9890616,1.2050109,train
Sample_027,1.5681245,0.4307097,train
Sample_028,2.0125341,-1.357014,train
Sample_030,0.2590204,1.5947226,train
Sample_002,-0.40172175,1.1403401,valid
Sample_023,1.6692955,2.2825322,valid
Sample_029,1.3495023,2.5118575,valid
