,LatDim_0,LatDim_1,split
Sample_001,-1.1101363,-0.31614828,train
Sample_003,1.316562,-2.2621706,train
Sample_004,1.2561431,-1.7413287,train
Sample_005,0.14576241,0.00446716,train
Sample_006,-0.7841761,-0.8292884,train
Sample_007,-0.1598637,0.12906154,train
Sample_008,-0.014756322,-1.1009951,train
Sample_009,2.2889423,-1.9923344,train
Sample_010,-1.4248806,-0.45642042,train
Sample_012,2.939909,1.9285326,train
Sample_013,0.10203117,-0.27636054,train
Sample_014,1.4026567,0.29927382,train
Sample_016,0.7118568,-0.05313567,train
Sample_017,1.6537448,0.9676689,train
Sample_019,1.2313157,0.011467529,train
Sample_024,1.7592584,-0.24689417,train
Sample_025,1.7027494,0.6116157,train
Sample_026,0.85985506,1.0261714,train
Sample_027,2.1457345,1.5191697,train
Sample_028,-0.34703076,-1.4184728,train
Sample_030,0.21253884,-0.15098126,train
Sample_002,-0.9405153,-0.0160977,valid
Sample_023,-0.31601208,-0.033163365,valid
Sample_029,0.5341544,-0.5328147,valid
