,Gene1,Gene2,Gene3,split
Sample_001,0.09702685,-0.052653942,0.056718037,train
Sample_003,-0.54992324,0.49772125,-0.49676642,train
Sample_004,0.09702685,-0.052653942,0.056718037,train
Sample_005,-0.031257637,0.06724996,-0.067002565,train
Sample_006,-0.53736013,0.47294447,-0.46777767,train
Sample_007,0.04551089,-0.071785994,0.09351975,train
Sample_008,0.09702685,-0.052653942,0.056718037,train
Sample_009,-0.9451685,0.34455547,-0.20607214,train
Sample_010,0.09702685,-0.052653942,0.056718037,train
Sample_012,-0.42400095,0.27132022,-0.2357188,train
Sample_013,-0.31071803,0.17754717,-0.14216633,train
Sample_014,-0.35950807,-0.22220238,0.38285512,train
Sample_016,0.09702685,-0.052653942,0.056718037,train
Sample_017,-0.10282103,0.03783157,-0.012063801,train
Sample_019,0.09766965,-0.052955255,0.056784008,train
Sample_024,-0.15044114,0.17837057,-0.18143384,train
Sample_025,0.09702685,-0.052653942,0.056718037,train
Sample_026,-0.40083802,-0.23851676,0.41359848,train
Sample_027,-0.37846744,0.3905011,-0.3996036,train
Sample_028,0.09702685,-0.052653942,0.056718037,train
Sample_030,-1.3484365,0.48724756,-0.29362226,train
Sample_002,0.09823255,-0.053257328,0.056934662,valid
Sample_023,-0.2549283,-0.18359345,0.30824396,valid
Sample_029,-0.3481533,0.13445343,-0.078122504,valid
