,Gene1,Gene2,Gene3,split
Sample_001,0.06322376,-0.012251962,0.00815757,train
Sample_003,0.013573207,0.033698328,-0.040528513,train
Sample_004,-0.11671177,0.15427369,-0.16828269,train
Sample_005,-0.56394887,0.49496797,-0.51315147,train
Sample_006,0.11633984,-0.06140951,0.06024187,train
Sample_007,0.11633984,-0.06140951,0.06024187,train
Sample_008,0.11633984,-0.06140951,0.06024187,train
Sample_009,-0.054367043,-0.1328803,0.18645835,train
Sample_010,0.04092136,0.008388326,-0.0137116015,train
Sample_012,-0.26260757,0.06121436,-0.019664828,train
Sample_013,-0.6479776,0.22932163,-0.15612286,train
Sample_014,-1.0266995,0.38991672,-0.28517854,train
Sample_016,0.11633984,-0.06140951,0.06024187,train
Sample_017,0.116751865,-0.0614948,0.0603857,train
Sample_019,0.11633984,-0.06140951,0.06024187,train
Sample_024,-0.19129881,-0.19021028,0.28770232,train
Sample_025,0.07521331,-0.07862818,0.09064982,train
Sample_026,0.116751865,-0.0614948,0.0603857,train
Sample_027,-0.8810037,0.16402236,-0.025112338,train
Sample_028,0.11633984,-0.06140951,0.06024187,train
Sample_030,0.116751865,-0.0614948,0.0603857,train
Sample_002,-0.23405561,-0.04581487,0.11106445,valid
Sample_023,-0.62951005,0.42870882,-0.4156101,valid
Sample_029,-0.09469814,-0.15086155,0.21719605,valid
