,Gene1,Gene2,Gene3,split
Sample_001,-0.22876514,-0.1335038,0.24387097,train
Sample_003,-0.30711406,0.30488202,-0.30831173,train
Sample_004,-0.60198975,-0.2586084,0.49647895,train
Sample_005,0.067399874,-0.03606144,0.04525245,train
Sample_006,0.06665416,-0.035587672,0.044906225,train
Sample_007,-0.40665042,0.39515147,-0.40172487,train
Sample_008,-0.03349392,-0.06878155,0.1123559,train
Sample_009,0.06665416,-0.035587672,0.044906225,train
Sample_010,-0.73368627,0.39025283,-0.31627676,train
Sample_012,0.06665416,-0.035587672,0.044906225,train
Sample_013,-0.04969888,0.07030146,-0.06488964,train
Sample_014,-0.88430315,0.19862816,-0.03026018,train
Sample_016,0.067399874,-0.03606144,0.04525245,train
Sample_017,-0.2986266,0.29684252,-0.29978883,train
Sample_019,-0.17569621,0.12526056,-0.106014594,train
Sample_024,-1.8319446,0.67834854,-0.4260117,train
Sample_025,0.06665416,-0.035587672,0.044906225,train
Sample_026,0.06665416,-0.035587672,0.044906225,train
Sample_027,-0.16245715,-0.11152615,0.19921258,train
Sample_028,0.06665416,-0.035587672,0.044906225,train
Sample_030,-0.7240187,0.68441635,-0.70189536,train
Sample_002,-0.20198338,-0.050349165,0.12867554,valid
Sample_023,-0.42607796,0.2189737,-0.16792153,valid
Sample_029,0.06811042,-0.036506593,0.045619234,valid
