,Gene1,Gene2,Gene3,split
Sample_001,-0.08449959,-0.09185203,0.1534874,train
Sample_003,-0.06834643,0.06385796,-0.052527625,train
Sample_004,-2.3415315,0.90183383,-0.5995304,train
Sample_005,-0.23729616,0.08962849,-0.04577828,train
Sample_006,0.065874934,-0.04125376,0.052003194,train
Sample_007,-0.45763063,0.4443547,-0.45390895,train
Sample_008,0.07305699,-0.039473083,0.048093334,train
Sample_009,0.05091498,-0.04628751,0.06209931,train
Sample_010,0.07236218,-0.039070923,0.047625106,train
Sample_012,0.07236218,-0.039070923,0.047625106,train
Sample_013,-0.04217668,0.06571984,-0.060965285,train
Sample_014,-1.200828,0.26019317,-0.037399456,train
Sample_016,0.07236218,-0.039070923,0.047625106,train
Sample_017,-0.41852757,0.40927783,-0.4171486,train
Sample_019,0.07236218,-0.039070923,0.047625106,train
Sample_024,-0.00089842826,0.027752724,-0.021701653,train
Sample_025,-0.46457314,0.15394382,-0.07519306,train
Sample_026,0.07236218,-0.039070923,0.047625106,train
Sample_027,0.07305699,-0.039473083,0.048093334,train
Sample_028,-0.86699456,0.4511889,-0.36535558,train
Sample_030,0.07236218,-0.039070923,0.047625106,train
Sample_002,0.07372846,-0.039898176,0.048417576,valid
Sample_023,-0.37857652,0.37323993,-0.37979153,valid
Sample_029,-0.50559247,0.2869934,-0.23766065,valid
