,LatDim_0,LatDim_1,split
Sample_001,2.4002647,0.80874854,train
Sample_003,-1.1880538,-0.5206104,train
Sample_004,3.4273274,0.88018435,train
Sample_005,-0.09904522,-1.257783,train
Sample_006,1.5588708,-1.6751239,train
Sample_007,-0.1086334,1.3433255,train
Sample_008,-1.2590861,-0.048373654,train
Sample_009,0.87340266,0.3690105,train
Sample_010,-0.59221065,0.56835914,train
Sample_012,-0.16146159,-1.1247318,train
Sample_013,0.14113556,-0.9510315,train
Sample_014,0.47250837,2.1279082,train
Sample_016,-0.3670116,0.7178066,train
Sample_017,-1.0760534,0.15237397,train
Sample_019,-0.24864556,-0.8680037,train
Sample_024,1.0881313,0.7235255,train
Sample_025,0.47445932,-0.7693111,train
Sample_026,0.43982005,0.9464994,train
Sample_027,2.5379987,-0.81036234,train
Sample_028,0.71154195,0.65793633,train
Sample_030,1.0242327,0.949608,train
Sample_002,2.465304,0.5571714,valid
Sample_023,2.6933777,-0.739842,valid
Sample_029,-0.68782794,-1.1803417,valid
