,LatDim_0,LatDim_1,split
Sample_001,-2.5490246,-0.8430606,train
Sample_003,0.86874807,-0.22006609,train
Sample_004,3.5666165,0.1310054,train
Sample_005,0.2783271,1.0956514,train
Sample_006,0.264393,0.15396492,train
Sample_007,0.73330367,-0.1415669,train
Sample_008,-0.037184194,1.8169888,train
Sample_009,0.9631502,0.44474104,train
Sample_010,1.138239,-0.4125492,train
Sample_012,3.5387864,-0.08195041,train
Sample_013,0.32136726,0.72318834,train
Sample_014,0.46412802,-1.4965109,train
Sample_016,0.7344809,-1.1602455,train
Sample_017,-0.40432918,1.0494366,train
Sample_019,0.7909742,0.2888598,train
Sample_024,-0.050471917,-1.3769094,train
Sample_025,0.46669286,-0.18859626,train
Sample_026,1.6887836,-1.2607855,train
Sample_027,0.45193255,1.4041243,train
Sample_028,0.88699394,-0.11098365,train
Sample_030,-0.8676421,-0.5909549,train
Sample_002,0.48325682,1.2922521,valid
Sample_023,1.2042679,-0.8191994,valid
Sample_029,0.8902019,-3.4097533,valid
