,Gene1,Gene2,Gene3,split
Sample_001,-0.021115236,0.07125784,-0.08333441,train
Sample_003,0.12414039,-0.06478124,0.061679028,train
Sample_004,0.008594498,0.043644987,-0.05402943,train
Sample_005,-0.43722922,0.021573551,0.060735233,train
Sample_006,0.12414039,-0.06478124,0.061679028,train
Sample_007,-0.5626991,0.10945705,-0.027271379,train
Sample_008,0.12414039,-0.06478124,0.061679028,train
Sample_009,-0.93415606,0.19885787,-0.06850491,train
Sample_010,0.1244975,-0.06499296,0.06181438,train
Sample_012,-0.48366088,0.4712357,-0.50281054,train
Sample_013,0.12414039,-0.06478124,0.061679028,train
Sample_014,0.12414039,-0.06478124,0.061679028,train
Sample_016,0.12414039,-0.06478124,0.061679028,train
Sample_017,-0.49898806,0.19595519,-0.1496843,train
Sample_019,0.1244975,-0.06499296,0.06181438,train
Sample_024,0.12414039,-0.06478124,0.061679028,train
Sample_025,-0.13142654,0.17456985,-0.19346178,train
Sample_026,0.08712508,-0.07007177,0.075603604,train
Sample_027,-0.27283913,0.3070097,-0.33463857,train
Sample_028,-0.14272448,0.18515089,-0.20474085,train
Sample_030,-0.08191345,0.107915334,-0.11820451,train
Sample_002,-0.376082,0.018052578,0.05250145,valid
Sample_023,-0.043532953,0.091184214,-0.104551315,valid
Sample_029,0.12486495,-0.065172866,0.061937477,valid
