,LatDim_0,LatDim_1,split
Sample_001,1.4706397,0.52677125,train
Sample_003,0.84391254,-0.55460495,train
Sample_004,0.98895043,0.17297064,train
Sample_005,-0.93669915,0.20281368,train
Sample_006,-0.003306996,1.7044576,train
Sample_007,1.1125215,0.43521017,train
Sample_008,1.3372307,-0.37591904,train
Sample_009,0.11474633,-0.24354239,train
Sample_010,0.38321936,-0.74103945,train
Sample_012,1.1715721,-0.1204362,train
Sample_013,-0.16990304,-0.2898591,train
Sample_014,1.3511893,-0.35263422,train
Sample_016,0.67238456,-1.3675026,train
Sample_017,1.2113237,-0.22304374,train
Sample_019,0.6036845,0.37514973,train
Sample_024,1.0783104,-0.1316787,train
Sample_025,-1.2336532,-0.3949696,train
Sample_026,0.21975559,-1.8503914,train
Sample_027,1.0211185,0.4600813,train
Sample_028,0.68597966,0.22699721,train
Sample_030,2.393876,0.008228326,train
Sample_002,0.2181876,-0.18252666,valid
Sample_023,0.3123193,-0.7709934,valid
Sample_029,1.5661922,0.31738275,valid
