,Gene1,Gene2,Gene3,split
Sample_001,0.047273293,-0.021252075,0.0347266,train
Sample_003,0.047273293,-0.021252075,0.0347266,train
Sample_004,-0.0024173222,-0.037972733,0.06789209,train
Sample_005,-0.1437155,-0.023349753,0.083338484,train
Sample_006,0.047273293,-0.021252075,0.0347266,train
Sample_007,-1.1740154,0.44248298,-0.27074116,train
Sample_008,0.047273293,-0.021252075,0.0347266,train
Sample_009,-1.9263985,0.61259365,-0.3092915,train
Sample_010,0.047273293,-0.021252075,0.0347266,train
Sample_012,-0.39313382,0.19115622,-0.1336718,train
Sample_013,-0.6779245,0.23455532,-0.12125768,train
Sample_014,-1.0541854,0.97315526,-0.98446023,train
Sample_016,0.04799955,-0.021992294,0.035119038,train
Sample_017,0.047273293,-0.021252075,0.0347266,train
Sample_019,0.047273293,-0.021252075,0.0347266,train
Sample_024,-0.2748531,-0.056606896,0.15779656,train
Sample_025,0.047273293,-0.021252075,0.0347266,train
Sample_026,-0.13385902,0.1422759,-0.13287629,train
Sample_027,-0.6997074,0.65347576,-0.65740204,train
Sample_028,0.04799955,-0.021992294,0.035119038,train
Sample_030,-0.41145158,0.20385988,-0.1456714,train
Sample_002,-0.1111542,0.122019246,-0.11263137,valid
Sample_023,-0.70085704,0.20447025,-0.07690803,valid
Sample_029,0.048772693,-0.02256438,0.03561204,valid
