,Gene1,Gene2,Gene3,split
Sample_001,-1.3351343,0.68000525,-0.51732165,train
Sample_003,0.024510406,-0.0022061712,0.021628585,train
Sample_004,-0.67410374,-0.20204788,0.45557845,train
Sample_005,0.024510406,-0.0022061712,0.021628585,train
Sample_006,-0.013413802,-0.01305456,0.045185514,train
Sample_007,0.023637561,-0.0014679485,0.020892415,train
Sample_008,-0.3789779,0.1419708,-0.06296295,train
Sample_009,-1.7761586,0.7929553,-0.5520633,train
Sample_010,0.023637561,-0.0014679485,0.020892415,train
Sample_012,-0.58639795,0.545344,-0.53216326,train
Sample_013,0.023637561,-0.0014679485,0.020892415,train
Sample_014,0.023637561,-0.0014679485,0.020892415,train
Sample_016,-0.4079048,-0.077796504,0.22848745,train
Sample_017,-0.34466073,0.32866022,-0.31300533,train
Sample_019,-0.1451271,0.05418442,-0.008473933,train
Sample_024,0.023637561,-0.0014679485,0.020892415,train
Sample_025,0.023637561,-0.0014679485,0.020892415,train
Sample_026,-0.7842439,0.5720433,-0.51751393,train
Sample_027,-1.243541,0.39459765,-0.17141578,train
Sample_028,-0.56686354,0.27816528,-0.19164163,train
Sample_030,0.023637561,-0.0014679485,0.020892415,train
Sample_002,-1.3213456,0.8424186,-0.7337341,valid
Sample_023,-0.10994683,-0.041862205,0.106197715,valid
Sample_029,0.02527988,-0.0030049647,0.02211522,valid
