,LatDim_0,LatDim_1,split
Sample_001,0.5243779,-0.7319681,train
Sample_003,0.12845162,-0.49638805,train
Sample_004,1.6207093,-0.50774133,train
Sample_005,0.25667226,0.46685168,train
Sample_006,0.9583875,-0.06988505,train
Sample_007,-0.9015322,-0.11149366,train
Sample_008,1.4690311,0.5460505,train
Sample_009,2.3223495,-1.7847413,train
Sample_010,-1.1108636,-0.88308233,train
Sample_012,1.2887152,0.08141997,train
Sample_013,1.61897,-2.274033,train
Sample_014,1.5732583,-0.8411923,train
Sample_016,1.0561633,0.69140404,train
Sample_017,-0.67844623,0.5376754,train
Sample_019,2.0277474,1.4312694,train
Sample_024,-0.49758327,0.44339797,train
Sample_025,-0.1165687,1.8581073,train
Sample_026,-0.55454695,0.16904967,train
Sample_027,1.1870232,-0.45557502,train
Sample_028,1.4034227,-0.73024046,train
Sample_030,0.44003615,0.7644609,train
Sample_002,-0.15705469,-0.7674267,valid
Sample_023,-1.6136299,-0.17979877,valid
Sample_029,0.24108452,-0.57363075,valid
