,LatDim_0,LatDim_1,split
Sample_001,0.21297069,0.37281296,train
Sample_003,1.0738001,0.6422169,train
Sample_004,1.6224378,-1.5658009,train
Sample_005,0.10697529,-1.2789061,train
Sample_006,1.5498388,-0.90817744,train
Sample_007,0.13463214,-0.37194878,train
Sample_008,0.26615837,-0.37286714,train
Sample_009,2.791727,-0.9496842,train
Sample_010,-0.8114673,0.783667,train
Sample_012,0.14465022,-0.33012745,train
Sample_013,-0.30124715,0.35553533,train
Sample_014,0.68271345,1.905404,train
Sample_016,-0.29918152,-0.57055056,train
Sample_017,0.78808904,-1.0997149,train
Sample_019,2.2299764,-0.44300616,train
Sample_024,1.2088231,0.32428122,train
Sample_025,0.112619534,-0.685083,train
Sample_026,1.0366083,-0.90650415,train
Sample_027,-0.121373534,-0.09936665,train
Sample_028,0.45184222,-0.33719,train
Sample_030,-0.2860732,-1.961516,train
Sample_002,2.2668252,-0.88139164,valid
Sample_023,-0.50701827,-0.90756583,valid
Sample_029,1.8500984,-0.7768176,valid
