,Gene1,Gene2,Gene3,split
Sample_001,-0.67153645,0.35938522,-0.29651085,train
Sample_003,0.090861015,-0.041981373,0.042202566,train
Sample_004,-0.14370829,0.062388748,-0.037212826,train
Sample_005,0.10761995,-0.05782509,0.058965288,train
Sample_006,-0.06572571,0.10392815,-0.108837925,train
Sample_007,-0.50347805,0.4387711,-0.4392751,train
Sample_008,-0.7261896,0.111526035,0.033280898,train
Sample_009,0.10761995,-0.05782509,0.058965288,train
Sample_010,0.10761995,-0.05782509,0.058965288,train
Sample_012,-0.051736213,0.090874195,-0.09529572,train
Sample_013,0.10761995,-0.05782509,0.058965288,train
Sample_014,-0.13631546,-0.15298459,0.2382532,train
Sample_016,0.10811116,-0.058063366,0.05891635,train
Sample_017,-0.079784565,-0.13093182,0.19670406,train
Sample_019,0.07680801,-0.02907369,0.029138517,train
Sample_024,-0.027892433,-0.110688634,0.15856433,train
Sample_025,0.10761995,-0.05782509,0.058965288,train
Sample_026,0.10811116,-0.058063366,0.05891635,train
Sample_027,-0.2557489,0.17432387,-0.15517846,train
Sample_028,0.08490403,-0.03662829,0.036975678,train
Sample_030,-0.7468884,0.7395384,-0.7682215,train
Sample_002,0.108560145,-0.058259867,0.05898845,valid
Sample_023,0.108560145,-0.058259867,0.05898845,valid
Sample_029,-0.5610223,0.24603015,-0.17917487,valid
