,Gene1,Gene2,Gene3,split
Sample_001,-0.78707975,0.30434677,-0.16237833,train
Sample_003,0.01367504,0.0073913587,0.013744001,train
Sample_004,0.01367504,0.0073913587,0.013744001,train
Sample_005,-0.062510744,0.075753026,-0.05511799,train
Sample_006,-0.14260143,-0.034525905,0.10908066,train
Sample_007,0.01367504,0.0073913587,0.013744001,train
Sample_008,0.01367504,0.0073913587,0.013744001,train
Sample_009,0.014433491,0.0067183296,0.014434386,train
Sample_010,-0.015563067,0.033633247,-0.012686499,train
Sample_012,-0.81830066,0.75385106,-0.7383009,train
Sample_013,-0.83704317,0.22111838,-0.04127459,train
Sample_014,-0.7539611,-0.19850788,0.48204136,train
Sample_016,-0.43877465,0.24629337,-0.17812958,train
Sample_017,-0.22749309,0.06107767,0.0071301656,train
Sample_019,-0.80829227,0.4458246,-0.3405727,train
Sample_024,0.01367504,0.0073913587,0.013744001,train
Sample_025,0.01367504,0.0073913587,0.013744001,train
Sample_026,0.01367504,0.0073913587,0.013744001,train
Sample_027,0.01367504,0.0073913587,0.013744001,train
Sample_028,0.014433491,0.0067183296,0.014434386,train
Sample_030,-0.32173356,0.3084285,-0.2894568,train
Sample_002,-0.5516861,0.5146379,-0.49710095,valid
Sample_023,-0.3270125,-0.08621828,0.2247814,valid
Sample_029,-2.018936,0.7427967,-0.40935725,valid
