,LatDim_0,LatDim_1,split
Sample_001,0.281713,1.2901138,train
Sample_003,1.2915584,-0.37314963,train
Sample_004,2.2896438,-0.0730224,train
Sample_005,1.3937657,0.48859978,train
Sample_006,-0.28633547,0.06936975,train
Sample_007,1.2902417,1.3349328,train
Sample_008,1.0514811,0.56411517,train
Sample_009,1.1948283,1.1973039,train
Sample_010,0.76774406,-1.4960308,train
Sample_012,-0.42195338,0.46012515,train
Sample_013,0.6226961,0.7163715,train
Sample_014,0.21185464,-1.0454426,train
Sample_016,1.4284475,-1.3418751,train
Sample_017,1.6270077,0.3734465,train
Sample_019,-1.819142,-1.2448461,train
Sample_024,0.05845362,-0.011668502,train
Sample_025,1.052416,-1.0071987,train
Sample_026,1.2432197,-0.5057661,train
Sample_027,1.9382485,0.23605885,train
Sample_028,-0.063973606,0.52604115,train
Sample_030,1.6190599,-1.5630698,train
Sample_002,-1.5098326,-1.2751056,valid
Sample_023,0.19018587,0.73428553,valid
Sample_029,-0.38675553,1.0540954,valid
