,LatDim_0,LatDim_1,split
Sample_001,1.4328834,0.22471595,train
Sample_003,-0.4051634,0.9964916,train
Sample_004,2.835433,-0.64067376,train
Sample_005,-0.88893604,-0.825345,train
Sample_006,1.168722,-0.12937322,train
Sample_007,1.336834,-1.8357844,train
Sample_008,1.9165392,-0.20341487,train
Sample_009,-0.57250464,-0.8269386,train
Sample_010,-1.696952,1.2045382,train
Sample_012,1.823129,0.82232386,train
Sample_013,0.6430954,-2.2386293,train
Sample_014,0.03878987,0.25170478,train
Sample_016,0.5342952,0.0610707,train
Sample_017,1.9729855,-1.6321471,train
Sample_019,-0.56058955,-0.30215904,train
Sample_024,-0.14789721,0.76347834,train
Sample_025,-0.44933328,1.462331,train
Sample_026,0.21768531,1.2693889,train
Sample_027,0.060361385,-0.25958243,train
Sample_028,0.7428366,-0.6717763,train
Sample_030,0.3157832,-0.4438129,train
Sample_002,0.6931757,0.20445302,valid
Sample_023,3.708746,0.617064,valid
Sample_029,1.0663831,-0.8288039,valid
