,LatDim_0,LatDim_1,split
Sample_001,1.7339561,-1.8213079,train
Sample_003,-0.68382716,-0.7930245,train
Sample_004,1.2068563,0.50996983,train
Sample_005,0.16232158,1.0566722,train
Sample_006,1.3662244,-0.21965505,train
Sample_007,0.5650277,-1.0909,train
Sample_008,0.5558222,0.46425432,train
Sample_009,-1.7728814,-0.1301799,train
Sample_010,-0.21784888,-0.34408653,train
Sample_012,1.4011867,1.5671588,train
Sample_013,0.28282332,0.88440657,train
Sample_014,1.495317,0.6418613,train
Sample_016,-0.4044827,1.5774996,train
Sample_017,1.934223,-1.9350141,train
Sample_019,-0.29053393,-1.1864678,train
Sample_024,2.092687,1.5377231,train
Sample_025,0.84356177,-0.08362243,train
Sample_026,2.0402882,0.06476754,train
Sample_027,0.59784853,1.2977537,train
Sample_028,0.47745514,-0.05249037,train
Sample_030,0.975635,-0.47157797,train
Sample_002,-0.24439493,-1.0387589,valid
Sample_023,0.39833167,0.61081433,valid
Sample_029,-0.64622533,0.086547874,valid
