,LatDim_0,LatDim_1,split
Sample_001,-1.1695085,0.51526123,train
Sample_003,0.24817404,-1.1105475,train
Sample_004,0.21257079,-1.091528,train
Sample_005,-1.1770597,2.483665,train
Sample_006,-0.029352278,2.2144961,train
Sample_007,2.4493973,-1.8859468,train
Sample_008,-0.59708905,1.3170044,train
Sample_009,1.5534576,-1.8966845,train
Sample_010,-1.7912842,-1.1136197,train
Sample_012,0.96550345,-0.07359375,train
Sample_013,1.4866251,-0.8393147,train
Sample_014,3.5888257,0.5622465,train
Sample_016,0.1870279,1.4690293,train
Sample_017,0.9004318,1.4709767,train
Sample_019,-1.0404936,1.4670306,train
Sample_024,1.4841199,-0.49440238,train
Sample_025,-0.5790898,-0.13194297,train
Sample_026,-0.9601654,0.56086034,train
Sample_027,1.5249321,0.1300981,train
Sample_028,-0.59254223,0.7904825,train
Sample_030,1.3378794,0.96786165,train
Sample_002,2.066691,1.9244479,valid
Sample_023,1.6136572,-0.04550538,valid
Sample_029,0.67564106,0.18214232,valid
