,LatDim_0,LatDim_1,split
Sample_001,-0.8720793,1.2115036,train
Sample_003,0.009438878,0.6414746,train
Sample_004,2.7302341,0.1721801,train
Sample_005,2.6980674,-0.53959787,train
Sample_006,-0.32146955,-1.6832482,train
Sample_007,0.15110505,0.88745296,train
Sample_008,2.5003324,0.42814526,train
Sample_009,0.722365,-0.8202317,train
Sample_010,0.71219325,-0.85052884,train
Sample_012,0.030471407,1.8696195,train
Sample_013,-0.1120466,-1.3297216,train
Sample_014,3.8316855,-0.57457805,train
Sample_016,0.73128796,-1.5831884,train
Sample_017,0.3764213,-0.8964441,train
Sample_019,-2.566194,0.5276866,train
Sample_024,0.47276497,0.5094139,train
Sample_025,1.2826632,1.546641,train
Sample_026,-1.1533544,-0.4945488,train
Sample_027,0.76384026,-0.6549584,train
Sample_028,0.06438974,0.5513239,train
Sample_030,-0.17804265,-1.4589553,train
Sample_002,2.0587304,2.3061795,valid
Sample_023,-0.17951196,0.9577214,valid
Sample_029,-0.09398371,-1.3486085,valid
