,LatDim_0,LatDim_1,split
Sample_001,-0.84360254,-0.65250283,train
Sample_003,-0.61557066,0.9820489,train
Sample_004,0.69680655,-1.0429051,train
Sample_005,1.5806127,0.22614431,train
Sample_006,1.4182205,0.1920715,train
Sample_007,0.7220227,-2.0148897,train
Sample_008,0.6985193,1.6824535,train
Sample_009,2.8486934,-0.24177895,train
Sample_010,1.6907296,0.5009689,train
Sample_012,0.66872555,0.6477394,train
Sample_013,1.6045135,-0.74421954,train
Sample_014,3.0993779,-1.1334238,train
Sample_016,0.770694,0.15280743,train
Sample_017,-0.18957344,0.13203399,train
Sample_019,-0.46571153,0.2652829,train
Sample_024,-0.591343,2.1171257,train
Sample_025,1.6269321,0.893255,train
Sample_026,1.4463325,-0.46211022,train
Sample_027,0.82614124,0.5619301,train
Sample_028,1.4410319,0.31175405,train
Sample_030,1.0364816,2.0441885,train
Sample_002,1.6358358,0.9629975,valid
Sample_023,1.0256212,-0.21458836,valid
Sample_029,0.42599034,-0.2601357,valid
