,LatDim_0,LatDim_1,split
Sample_001,0.9077232,1.4549222,train
Sample_003,-0.5184938,0.4982928,train
Sample_004,-0.2451731,0.84937274,train
Sample_005,-0.9866413,0.9746975,train
Sample_006,1.069159,0.001744784,train
Sample_007,-1.8375868,0.91865855,train
Sample_008,0.72048295,-1.1726815,train
Sample_009,0.10549539,-0.20358199,train
Sample_010,1.4406598,-0.39043152,train
Sample_012,0.29111773,-0.34425908,train
Sample_013,-1.2665726,-0.7730255,train
Sample_014,1.288306,-0.8863915,train
Sample_016,0.78591985,0.45956388,train
Sample_017,0.27340978,-1.2349806,train
Sample_019,0.38125962,0.38875514,train
Sample_024,0.68367434,-0.66609275,train
Sample_025,-0.36300796,2.1129768,train
Sample_026,0.11114958,0.43822864,train
Sample_027,0.40174496,-0.93097377,train
Sample_028,-0.3367068,-1.1592057,train
Sample_030,0.71999353,-0.26015124,train
Sample_002,0.7857349,-1.2112228,valid
Sample_023,0.6139975,0.8432303,valid
Sample_029,0.99596703,-1.7719643,valid
